"season_type","week","posteam","defteam","qtr","down","ydstogo","ydsnet","shotgun","pass_location","pass_length","air_yards","complete_pass","incomplete_pass","interception","passer","passer_player_id","passer_player_name"
"REG",17,"HOU","SF",1,NA,0,5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,1,10,5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,2,14,5,0,"middle","short",3,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,3,8,5,1,"middle","short",1,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,4,5,5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,6,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,2,8,6,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,3,10,6,1,NA,NA,NA,0,0,0,"T.Lance",NA,NA
"REG",17,"SF","HOU",1,4,4,6,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,1,10,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,2,4,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,3,1,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,4,2,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,30,1,"right","short",3,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",1,2,7,30,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,3,1,30,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,30,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,30,0,"right","short",0,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",1,2,7,30,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,3,2,30,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,4,1,30,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,1,10,9,1,"middle","short",4,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,2,1,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",1,1,10,9,0,"left","short",0,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,2,10,9,1,"right","short",-2,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,3,12,9,1,"middle","short",3,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",1,4,12,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,2,9,56,0,"right","short",12,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",1,1,10,56,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",1,1,10,56,0,"left","short",11,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",1,NA,0,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"SF","HOU",2,1,10,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,1,8,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,2,2,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,1,10,56,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,2,11,56,1,NA,NA,NA,0,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,3,19,56,1,"middle","short",12,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,4,7,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,1,10,8,1,"right","short",-4,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,2,8,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,3,2,8,1,"right","short",7,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,4,2,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,1,10,0,0,"left","deep",22,0,0,1,"T.Lance","00-0037012","T.Lance"
"REG",17,"HOU","SF",2,1,10,80,0,"right","short",7,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,2,2,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,1,10,80,0,"right","deep",38,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,2,10,80,1,"left","short",5,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,3,4,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,3,9,80,1,"left","short",15,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,1,10,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,2,8,80,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,3,3,80,1,"left","deep",24,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,1,10,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,2,7,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,3,1,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,1,7,80,1,"right","short",-2,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,2,7,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"HOU","SF",2,3,8,80,1,"middle","short",8,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",2,NA,0,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,1,10,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,2,10,7,1,"left","short",-7,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,NA,NA,2,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,3,9,7,1,"left","short",4,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,4,3,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,1,10,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,2,8,-2,1,NA,NA,NA,0,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,NA,NA,2,NA,0,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,3,18,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",2,4,12,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,1,10,56,1,"right","short",10,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,1,10,56,1,"right","deep",24,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,2,10,56,1,"right","deep",19,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,1,10,56,1,"right","deep",26,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,2,10,56,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",2,2,15,56,1,"right","short",12,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",2,3,3,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"SF","HOU",3,NA,0,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,1,10,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,2,8,56,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,3,6,56,1,"middle","short",11,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",3,1,10,56,0,"middle","short",9,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",3,2,10,56,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,3,4,56,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,4,1,56,0,"left","deep",16,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"HOU","SF",3,1,10,31,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,2,3,31,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,3,1,31,1,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,"HOU","SF",3,1,10,31,1,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,"HOU","SF",3,2,6,31,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,3,3,31,1,"middle","short",5,0,0,1,"D.Mills","00-0036898","D.Mills"
"REG",17,"SF","HOU",3,1,10,58,1,NA,NA,NA,0,0,0,"T.Lance",NA,NA
"REG",17,"SF","HOU",3,1,10,58,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,2,4,58,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,3,3,58,1,"left","short",1,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",3,1,8,58,0,"right","short",1,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",3,NA,0,58,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,1,10,0,1,"right","short",1,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",3,2,4,0,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,3,2,0,1,NA,NA,NA,0,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",3,4,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,1,10,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,1,10,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",3,2,7,19,0,"middle","short",11,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",3,3,7,19,1,NA,NA,NA,0,0,0,"T.Lance",NA,NA
"REG",17,"SF","HOU",3,4,1,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,1,10,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,2,2,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",3,1,10,63,0,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,"HOU","SF",3,NA,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"HOU","SF",4,1,20,63,1,"left","short",6,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,11,63,1,"right","short",8,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,3,11,63,1,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,NA,NA,4,NA,0,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,1,10,63,1,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,"HOU","SF",4,1,10,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,2,2,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,3,3,63,1,NA,NA,NA,0,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,4,12,63,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,1,10,65,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,4,65,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,3,3,65,1,"left","short",13,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",4,1,10,65,0,"left","deep",33,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",4,NA,0,65,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,NA,0,29,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,1,10,29,1,NA,NA,NA,0,0,0,"D.Mills",NA,NA
"REG",17,"HOU","SF",4,1,10,29,1,"right","short",4,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,6,29,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,3,1,29,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,1,10,29,1,"left","short",8,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,10,29,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,3,8,29,1,"left","short",11,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,4,8,29,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,1,10,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,2,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,1,10,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,12,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,3,12,71,1,"middle","deep",27,1,0,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",4,1,10,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,4,NA,0,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,1,6,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,4,NA,0,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,3,71,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,13,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,3,9,71,1,"right","short",-3,0,1,0,"T.Lance","00-0037012","T.Lance"
"REG",17,"SF","HOU",4,4,9,71,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,NA,0,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,1,10,8,1,"right","short",-1,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,2,8,1,"right","short",13,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,3,2,8,1,"right","short",4,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,4,2,8,1,"left","short",2,0,1,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"SF","HOU",4,1,10,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,4,NA,0,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,2,5,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,4,NA,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"SF","HOU",4,3,3,9,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,4,NA,0,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"SF","HOU",4,4,1,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,NA,0,57,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"HOU","SF",4,1,10,57,1,"left","short",1,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,7,57,1,"left","deep",20,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,1,10,57,1,"middle","short",3,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,1,57,1,"left","short",0,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,1,10,57,1,"left","short",-4,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,"HOU","SF",4,2,4,57,1,"left","short",6,1,0,0,"D.Mills","00-0036898","D.Mills"
"REG",17,NA,NA,4,NA,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"JAX","NE",1,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",1,1,10,7,1,"left","short",0,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,2,3,7,1,NA,NA,NA,0,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,3,12,7,1,"middle","short",6,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,4,3,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,1,10,70,0,"right","short",7,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,2,2,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,1,10,70,1,"left","short",6,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,2,3,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,2,13,70,0,"right","short",-3,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,3,1,70,1,"right","short",4,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,1,10,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,2,9,70,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,3,5,70,1,"left","short",9,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,1,10,70,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,1,9,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,2,2,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,NA,0,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",1,NA,0,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",1,1,10,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",1,2,6,66,1,"right","short",5,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,3,6,66,1,NA,NA,NA,0,0,0,"T.Lawrence",NA,NA
"REG",17,"JAX","NE",1,1,10,66,1,"right","deep",39,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,1,10,66,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",1,2,5,66,1,"left","short",-4,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,3,3,66,1,"right","short",11,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",1,4,3,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,NA,0,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,1,10,66,1,"middle","short",5,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",1,2,1,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,1,10,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,2,1,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",1,NA,0,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"NE","JAX",2,1,10,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,2,1,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,1,10,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,2,10,66,1,"left","short",10,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,1,7,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,NA,0,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,NA,0,40,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,1,10,40,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,2,8,40,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,3,3,40,1,"left","short",7,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",2,1,10,40,0,"left","deep",18,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",2,1,10,40,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,2,9,40,0,"left","short",4,0,0,1,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"NE","JAX",2,1,10,33,1,"right","short",13,0,1,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,2,10,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,3,5,33,1,"left","short",0,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,1,10,33,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,2,6,33,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,1,8,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,2,6,33,0,"right","short",6,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,NA,0,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,NA,0,21,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,1,10,21,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,2,5,21,0,NA,NA,NA,0,0,0,"T.Lawrence",NA,NA
"REG",17,"JAX","NE",2,3,4,21,1,"left","short",6,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",2,1,10,21,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,2,6,21,1,"left","short",3,0,0,1,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,NA,NA,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"NE","JAX",2,1,10,43,0,"right","short",8,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,2,2,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,1,10,43,1,NA,NA,NA,0,0,0,"M.Jones",NA,NA
"REG",17,"NE","JAX",2,1,10,43,0,"right","short",1,0,1,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,2,10,43,1,"right","short",6,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,NA,NA,2,NA,0,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,3,2,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,NA,NA,2,NA,0,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",2,1,4,43,1,"left","short",4,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",2,NA,0,43,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,NA,0,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,1,10,16,1,"right","deep",22,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",2,1,10,16,1,"left","short",5,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,NA,NA,2,NA,0,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",2,2,5,16,1,NA,NA,NA,0,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,NA,NA,2,NA,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",17,"NE","JAX",3,NA,0,77,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",3,1,10,77,1,"left","short",10,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",3,1,10,77,0,"left","short",-3,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",3,1,10,77,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",3,2,3,77,1,NA,NA,NA,0,0,0,"M.Jones",NA,NA
"REG",17,"NE","JAX",3,1,10,77,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"NE","JAX",3,2,2,77,1,"left","deep",20,1,0,0,"M.Jones","00-0036972","M.Jones"
"REG",17,"NE","JAX",3,NA,0,77,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",3,NA,0,21,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",17,"JAX","NE",3,1,10,21,1,"left","short",-2,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",3,2,6,21,0,"right","short",2,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",3,1,10,21,1,"left","short",-1,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",3,2,15,21,1,"left","short",-3,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",17,"JAX","NE",3,3,11,21,1,"right","deep",25,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
